Interface Name,Source Name,LDM Text Type,Internal ID,LDM Object Type,Element Name,LDM Field,Entity Name_x,LDM Text,Entity Name_y,Attribute Name,Type,Description
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$is_safi_active,person,is_safi_active,Is SAFI Active,-,LDM:btfg$code_ldm_obj_fld.person$is_safi_active,Practice Manager,Is SAFI Active,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$is_safi_active,person,is_safi_active,Is SAFI Active,-,LDM:btfg$code_ldm_obj_fld.person$is_safi_active,Contact,Is SAFI Active,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Person,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Organizational Entity,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Intermediary Structure,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Issuer Entity,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Super Dealer Group,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Dealer Group,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Practice,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Office,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Adviser Position,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Internal Structure,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Investment Manager Structure,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Investment Manager Position,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Profile,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Legal Person,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Counterparty,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Organizational Investor,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Corporate Investor,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Trust Investor,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,SMSF Investor,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Organizational Intermediary,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Owner,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Natural Person,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Individual Investor,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Internal User,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Indiviudal Intermediary,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Adviser,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Dealer Group Manager,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Adviser Assistant,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Paraplanner,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Practice Manager,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$person_modi_seq_nr,person,modi_seq_nr,Person modification sequence number,-,LDM:btfg$code_ldm_obj_fld.person$person_modi_seq_nr,Contact,Person modification sequence number,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Person,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Organizational Entity,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Intermediary Structure,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Issuer Entity,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Super Dealer Group,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Dealer Group,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Practice,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Office,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Adviser Position,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Internal Structure,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Investment Manager Structure,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Investment Manager Position,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Profile,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Legal Person,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Counterparty,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Organizational Investor,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Corporate Investor,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Trust Investor,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,SMSF Investor,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Organizational Intermediary,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Owner,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Natural Person,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Individual Investor,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Internal User,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Indiviudal Intermediary,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Adviser,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Dealer Group Manager,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Adviser Assistant,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Paraplanner,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Practice Manager,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Person Details,BTFG$UI_PERSON.PERSON_DET.XSD,ldm_obj_fld,person$safi_device,person,safi_device,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Contact,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Person,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Organizational Entity,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Intermediary Structure,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Issuer Entity,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Super Dealer Group,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Dealer Group,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Practice,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Office,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Adviser Position,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Internal Structure,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Investment Manager Structure,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Investment Manager Position,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Profile,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,ldm_obj_fld,person$safi_device,person,safi_device_nr,SAFI Device,-,LDM:btfg$code_ldm_obj_fld.person$safi_device,Legal Person,SAFI Device,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
